indicator_id,country_id,year,type,metadata
#indicator+code,#country+code,#date+year,#description+type,#description
NART.1,TGO,2017,Source:Data sources,Togo MICS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.F,TGO,2006,Source:Data sources,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
NART.1.F,TGO,2010,Source:Data sources,Togo IPUMS-International 2010. The census collected data on school attendance for age 3-95 and educational attainment for age 3 and above.
NART.1.F,TGO,2014,Source:Data sources,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.F,TGO,2017,Source:Data sources,Togo MICS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.F.LPIA,TGO,2006,Source:Data sources,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
NART.1.F.LPIA,TGO,2010,Source:Data sources,Togo IPUMS-International 2010. The census collected data on school attendance for age 3-95 and educational attainment for age 3 and above.
NART.1.F.LPIA,TGO,2014,Source:Data sources,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.F.LPIA,TGO,2017,Source:Data sources,Togo MICS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.F.WPIA,TGO,2006,Source:Data sources,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
NART.1.F.WPIA,TGO,2010,Source:Data sources,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.F.WPIA,TGO,2014,Source:Data sources,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.F.WPIA,TGO,2017,Source:Data sources,Togo MICS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.GPIA,TGO,2006,Source:Data sources,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
NART.1.GPIA,TGO,2010,Source:Data sources,Togo IPUMS-International 2010. The census collected data on school attendance for age 3-95 and educational attainment for age 3 and above.
NART.1.GPIA,TGO,2014,Source:Data sources,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.GPIA,TGO,2017,Source:Data sources,Togo MICS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.LPIA,TGO,2006,Source:Data sources,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
NART.1.LPIA,TGO,2010,Source:Data sources,Togo IPUMS-International 2010. The census collected data on school attendance for age 3-95 and educational attainment for age 3 and above.
NART.1.LPIA,TGO,2014,Source:Data sources,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.LPIA,TGO,2017,Source:Data sources,Togo MICS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.M,TGO,2006,Source:Data sources,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
NART.1.M,TGO,2010,Source:Data sources,Togo IPUMS-International 2010. The census collected data on school attendance for age 3-95 and educational attainment for age 3 and above.
NART.1.M,TGO,2014,Source:Data sources,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.M,TGO,2017,Source:Data sources,Togo MICS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.M.LPIA,TGO,2006,Source:Data sources,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
NART.1.M.LPIA,TGO,2010,Source:Data sources,Togo IPUMS-International 2010. The census collected data on school attendance for age 3-95 and educational attainment for age 3 and above.
NART.1.M.LPIA,TGO,2014,Source:Data sources,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.M.LPIA,TGO,2017,Source:Data sources,Togo MICS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.M.WPIA,TGO,2006,Source:Data sources,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
NART.1.M.WPIA,TGO,2010,Source:Data sources,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.M.WPIA,TGO,2014,Source:Data sources,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.M.WPIA,TGO,2017,Source:Data sources,Togo MICS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q1,TGO,2006,Source:Data sources,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
NART.1.Q1,TGO,2010,Source:Data sources,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q1,TGO,2014,Source:Data sources,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q1,TGO,2017,Source:Data sources,Togo MICS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q1.F,TGO,2006,Source:Data sources,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
NART.1.Q1.F,TGO,2010,Source:Data sources,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q1.F,TGO,2014,Source:Data sources,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q1.F,TGO,2017,Source:Data sources,Togo MICS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q1.F.LPIA,TGO,2006,Source:Data sources,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
NART.1.Q1.F.LPIA,TGO,2006,Under Coverage:Students or individuals,Value suppressed (less than 25 unweighted observations in sample).
NART.1.Q1.F.LPIA,TGO,2010,Source:Data sources,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q1.F.LPIA,TGO,2010,Under Coverage:Students or individuals,Value suppressed (less than 25 unweighted observations in sample).
NART.1.Q1.F.LPIA,TGO,2014,Source:Data sources,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q1.F.LPIA,TGO,2014,Under Coverage:Students or individuals,Value suppressed (less than 25 unweighted observations in sample).
NART.1.Q1.GPIA,TGO,2006,Source:Data sources,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
NART.1.Q1.GPIA,TGO,2010,Source:Data sources,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q1.GPIA,TGO,2014,Source:Data sources,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q1.GPIA,TGO,2017,Source:Data sources,Togo MICS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q1.LPIA,TGO,2006,Source:Data sources,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
NART.1.Q1.LPIA,TGO,2006,Under Coverage:Students or individuals,Value suppressed (less than 25 unweighted observations in sample).
NART.1.Q1.LPIA,TGO,2010,Source:Data sources,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q1.LPIA,TGO,2010,Under Coverage:Students or individuals,Value suppressed (less than 25 unweighted observations in sample).
NART.1.Q1.LPIA,TGO,2014,Source:Data sources,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q1.LPIA,TGO,2014,Under Coverage:Students or individuals,Value based on 25-49 unweighted observations in sample.
NART.1.Q1.M,TGO,2006,Source:Data sources,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
NART.1.Q1.M,TGO,2010,Source:Data sources,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q1.M,TGO,2014,Source:Data sources,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q1.M,TGO,2017,Source:Data sources,Togo MICS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q1.M.LPIA,TGO,2006,Source:Data sources,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
NART.1.Q1.M.LPIA,TGO,2006,Under Coverage:Students or individuals,Value suppressed (less than 25 unweighted observations in sample).
NART.1.Q1.M.LPIA,TGO,2010,Source:Data sources,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q1.M.LPIA,TGO,2010,Under Coverage:Students or individuals,Value suppressed (less than 25 unweighted observations in sample).
NART.1.Q1.M.LPIA,TGO,2014,Source:Data sources,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q1.M.LPIA,TGO,2014,Under Coverage:Students or individuals,Value suppressed (less than 25 unweighted observations in sample).
NART.1.Q2,TGO,2006,Source:Data sources,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
NART.1.Q2,TGO,2010,Source:Data sources,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q2,TGO,2014,Source:Data sources,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q2,TGO,2017,Source:Data sources,Togo MICS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q2.F,TGO,2006,Source:Data sources,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
NART.1.Q2.F,TGO,2010,Source:Data sources,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q2.F,TGO,2014,Source:Data sources,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q2.F,TGO,2017,Source:Data sources,Togo MICS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q2.F.LPIA,TGO,2006,Source:Data sources,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
NART.1.Q2.F.LPIA,TGO,2006,Under Coverage:Students or individuals,Value based on 25-49 unweighted observations in sample.
NART.1.Q2.F.LPIA,TGO,2010,Source:Data sources,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q2.F.LPIA,TGO,2010,Under Coverage:Students or individuals,Value suppressed (less than 25 unweighted observations in sample).
NART.1.Q2.F.LPIA,TGO,2014,Source:Data sources,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q2.F.LPIA,TGO,2014,Under Coverage:Students or individuals,Value suppressed (less than 25 unweighted observations in sample).
NART.1.Q2.F.LPIA,TGO,2017,Source:Data sources,Togo MICS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q2.F.LPIA,TGO,2017,Under Coverage:Students or individuals,Value suppressed (less than 25 unweighted observations in sample).
NART.1.Q2.GPIA,TGO,2006,Source:Data sources,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
NART.1.Q2.GPIA,TGO,2010,Source:Data sources,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q2.GPIA,TGO,2014,Source:Data sources,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q2.GPIA,TGO,2017,Source:Data sources,Togo MICS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
NART.1.Q2.LPIA,TGO,2006,Source:Data sources,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
