indicator_id,indicator_label_en,country_id,year,value,magnitude,qualifier
CR.2.URB.Q5.GPIA,"Completion rate, lower secondary education, urban, richest quintile, adjusted gender parity index (GPIA)",TGO,2010,.6497200131416321,,
CR.2.URB.Q5.GPIA,"Completion rate, lower secondary education, urban, richest quintile, adjusted gender parity index (GPIA)",TGO,2014,.6442199945449829,,
CR.2.URB.Q5.GPIA,"Completion rate, lower secondary education, urban, richest quintile, adjusted gender parity index (GPIA)",TGO,2017,.7716900110244751,,
CR.2.URB.Q5.M,"Completion rate, lower secondary education, urban, richest quintile, male (%)",TGO,2006,72.68721008300781,,
CR.2.URB.Q5.M,"Completion rate, lower secondary education, urban, richest quintile, male (%)",TGO,2010,63.77331924438477,,
CR.2.URB.Q5.M,"Completion rate, lower secondary education, urban, richest quintile, male (%)",TGO,2014,62.68146896362305,,
CR.2.URB.Q5.M,"Completion rate, lower secondary education, urban, richest quintile, male (%)",TGO,2017,75.00032806396484,,
CR.2.WPIA,"Completion rate, lower secondary education, adjusted wealth parity index (WPIA)",TGO,2000,.1447028368711472,,
CR.2.WPIA,"Completion rate, lower secondary education, adjusted wealth parity index (WPIA)",TGO,2006,.1032000035047531,,
CR.2.WPIA,"Completion rate, lower secondary education, adjusted wealth parity index (WPIA)",TGO,2010,.0619300007820129,,
CR.2.WPIA,"Completion rate, lower secondary education, adjusted wealth parity index (WPIA)",TGO,2014,.1066600009799004,,
CR.2.WPIA,"Completion rate, lower secondary education, adjusted wealth parity index (WPIA)",TGO,2017,.3343900144100189,,
CR.3,"Completion rate, upper secondary education, both sexes (%)",TGO,2000,.7799999999999999,,
CR.3,"Completion rate, upper secondary education, both sexes (%)",TGO,2006,9.416330337524414,,
CR.3,"Completion rate, upper secondary education, both sexes (%)",TGO,2010,9.704259872436523,,
CR.3,"Completion rate, upper secondary education, both sexes (%)",TGO,2014,15.00666046142578,,
CR.3,"Completion rate, upper secondary education, both sexes (%)",TGO,2017,21.27341079711914,,
CR.3,"Completion rate, upper secondary education, both sexes (%)",TGO,2022,29.46147918701172,,
CR.3.ABL,"Completion rate, upper secondary education, not disabled, both sexes (%)",TGO,2022,29.53544044494629,,
CR.3.ABL.F,"Completion rate, upper secondary education, not disabled, female (%)",TGO,2022,23.0163402557373,,
CR.3.ABL.GPIA,"Completion rate, upper secondary education, not disabled, adjusted gender parity index (GPIA)",TGO,2022,.6015899777412415,,
CR.3.ABL.M,"Completion rate, upper secondary education, not disabled, male (%)",TGO,2022,38.25920867919922,,
CR.3.F,"Completion rate, upper secondary education, female (%)",TGO,2000,.47,,
CR.3.F,"Completion rate, upper secondary education, female (%)",TGO,2006,6.893400192260742,,
CR.3.F,"Completion rate, upper secondary education, female (%)",TGO,2010,7.240009784698486,,
CR.3.F,"Completion rate, upper secondary education, female (%)",TGO,2014,10.00675010681152,,
CR.3.F,"Completion rate, upper secondary education, female (%)",TGO,2017,11.93194007873535,,
CR.3.F,"Completion rate, upper secondary education, female (%)",TGO,2022,23.19083976745605,,
CR.3.F.LPIA,"Completion rate, upper secondary education, female, adjusted location parity index (LPIA)",TGO,2006,.0377900004386902,,
CR.3.F.LPIA,"Completion rate, upper secondary education, female, adjusted location parity index (LPIA)",TGO,2010,.0940100029110909,,
CR.3.F.LPIA,"Completion rate, upper secondary education, female, adjusted location parity index (LPIA)",TGO,2014,.0473299995064735,,
CR.3.F.LPIA,"Completion rate, upper secondary education, female, adjusted location parity index (LPIA)",TGO,2017,.222790002822876,,
CR.3.F.LPIA,"Completion rate, upper secondary education, female, adjusted location parity index (LPIA)",TGO,2022,.2036499977111816,,
CR.3.F.WPIA,"Completion rate, upper secondary education, female, adjusted wealth parity index (WPIA)",TGO,2006,0,NIL,
CR.3.F.WPIA,"Completion rate, upper secondary education, female, adjusted wealth parity index (WPIA)",TGO,2010,0,NIL,
CR.3.F.WPIA,"Completion rate, upper secondary education, female, adjusted wealth parity index (WPIA)",TGO,2014,0,NIL,
CR.3.GPIA,"Completion rate, upper secondary education, adjusted gender parity index (GPIA)",TGO,2000,.4272727370262146,,
CR.3.GPIA,"Completion rate, upper secondary education, adjusted gender parity index (GPIA)",TGO,2006,.5903099775314331,,
CR.3.GPIA,"Completion rate, upper secondary education, adjusted gender parity index (GPIA)",TGO,2010,.581529974937439,,
CR.3.GPIA,"Completion rate, upper secondary education, adjusted gender parity index (GPIA)",TGO,2014,.4874700009822845,,
CR.3.GPIA,"Completion rate, upper secondary education, adjusted gender parity index (GPIA)",TGO,2017,.3809399902820587,,
CR.3.GPIA,"Completion rate, upper secondary education, adjusted gender parity index (GPIA)",TGO,2022,.6135200262069702,,
CR.3.LPIA,"Completion rate, upper secondary education, adjusted location parity index (LPIA)",TGO,2006,.1235200017690659,,
CR.3.LPIA,"Completion rate, upper secondary education, adjusted location parity index (LPIA)",TGO,2010,.1390299946069717,,
CR.3.LPIA,"Completion rate, upper secondary education, adjusted location parity index (LPIA)",TGO,2014,.1374399960041046,,
CR.3.LPIA,"Completion rate, upper secondary education, adjusted location parity index (LPIA)",TGO,2017,.2892599999904633,,
CR.3.LPIA,"Completion rate, upper secondary education, adjusted location parity index (LPIA)",TGO,2022,.254150003194809,,
CR.3.M,"Completion rate, upper secondary education, male (%)",TGO,2000,1.1,,
CR.3.M,"Completion rate, upper secondary education, male (%)",TGO,2006,11.67768955230713,,
CR.3.M,"Completion rate, upper secondary education, male (%)",TGO,2010,12.44995975494385,,
CR.3.M,"Completion rate, upper secondary education, male (%)",TGO,2014,20.52783012390137,,
CR.3.M,"Completion rate, upper secondary education, male (%)",TGO,2017,31.32197952270508,,
CR.3.M,"Completion rate, upper secondary education, male (%)",TGO,2022,37.79986953735352,,
CR.3.M.LPIA,"Completion rate, upper secondary education, male, adjusted location parity index (LPIA)",TGO,2006,.1569799929857254,,
CR.3.M.LPIA,"Completion rate, upper secondary education, male, adjusted location parity index (LPIA)",TGO,2010,.1781399995088577,,
CR.3.M.LPIA,"Completion rate, upper secondary education, male, adjusted location parity index (LPIA)",TGO,2014,.1956399977207184,,
CR.3.M.LPIA,"Completion rate, upper secondary education, male, adjusted location parity index (LPIA)",TGO,2017,.3485200107097626,,
CR.3.M.LPIA,"Completion rate, upper secondary education, male, adjusted location parity index (LPIA)",TGO,2022,.3041000068187714,,
CR.3.M.WPIA,"Completion rate, upper secondary education, male, adjusted wealth parity index (WPIA)",TGO,2006,.1242600008845329,,
CR.3.M.WPIA,"Completion rate, upper secondary education, male, adjusted wealth parity index (WPIA)",TGO,2010,.0635199993848801,,
CR.3.M.WPIA,"Completion rate, upper secondary education, male, adjusted wealth parity index (WPIA)",TGO,2014,.0437100008130074,,
CR.3.M.WPIA,"Completion rate, upper secondary education, male, adjusted wealth parity index (WPIA)",TGO,2017,.0264199990779161,,
CR.3.Q1,"Completion rate, upper secondary education, poorest quintile, both sexes (%)",TGO,2000,.4,,
CR.3.Q1,"Completion rate, upper secondary education, poorest quintile, both sexes (%)",TGO,2006,1.715229988098145,,
CR.3.Q1,"Completion rate, upper secondary education, poorest quintile, both sexes (%)",TGO,2010,.6113799810409546,,
CR.3.Q1,"Completion rate, upper secondary education, poorest quintile, both sexes (%)",TGO,2014,.8891900181770325,,
CR.3.Q1,"Completion rate, upper secondary education, poorest quintile, both sexes (%)",TGO,2017,.5956299901008606,,
CR.3.Q1.F,"Completion rate, upper secondary education, poorest quintile, female (%)",TGO,2006,0,NIL,
CR.3.Q1.F,"Completion rate, upper secondary education, poorest quintile, female (%)",TGO,2010,0,NIL,
CR.3.Q1.F,"Completion rate, upper secondary education, poorest quintile, female (%)",TGO,2014,0,NIL,
CR.3.Q1.GPIA,"Completion rate, upper secondary education, poorest quintile, adjusted gender parity index (GPIA)",TGO,2006,0,NIL,
CR.3.Q1.GPIA,"Completion rate, upper secondary education, poorest quintile, adjusted gender parity index (GPIA)",TGO,2010,0,NIL,
CR.3.Q1.GPIA,"Completion rate, upper secondary education, poorest quintile, adjusted gender parity index (GPIA)",TGO,2014,0,NIL,
CR.3.Q1.M,"Completion rate, upper secondary education, poorest quintile, male (%)",TGO,2006,2.960400104522705,,
CR.3.Q1.M,"Completion rate, upper secondary education, poorest quintile, male (%)",TGO,2010,1.360129952430725,,
CR.3.Q1.M,"Completion rate, upper secondary education, poorest quintile, male (%)",TGO,2014,1.719720005989075,,
CR.3.Q1.M,"Completion rate, upper secondary education, poorest quintile, male (%)",TGO,2017,1.244060039520264,,
CR.3.Q2,"Completion rate, upper secondary education, second quintile, both sexes (%)",TGO,2000,0,NIL,
CR.3.Q2,"Completion rate, upper secondary education, second quintile, both sexes (%)",TGO,2006,.7775300145149231,,
CR.3.Q2,"Completion rate, upper secondary education, second quintile, both sexes (%)",TGO,2010,.9939500093460083,,
CR.3.Q2,"Completion rate, upper secondary education, second quintile, both sexes (%)",TGO,2014,3.469919919967651,,
CR.3.Q2,"Completion rate, upper secondary education, second quintile, both sexes (%)",TGO,2017,7.002810001373291,,
CR.3.Q2.F,"Completion rate, upper secondary education, second quintile, female (%)",TGO,2006,0,NIL,
CR.3.Q2.F,"Completion rate, upper secondary education, second quintile, female (%)",TGO,2010,.6632900238037109,,
CR.3.Q2.F,"Completion rate, upper secondary education, second quintile, female (%)",TGO,2014,0,NIL,
CR.3.Q2.F,"Completion rate, upper secondary education, second quintile, female (%)",TGO,2017,4.534319877624512,,
CR.3.Q2.GPIA,"Completion rate, upper secondary education, second quintile, adjusted gender parity index (GPIA)",TGO,2006,0,NIL,
CR.3.Q2.GPIA,"Completion rate, upper secondary education, second quintile, adjusted gender parity index (GPIA)",TGO,2010,.4833000004291534,,
CR.3.Q2.GPIA,"Completion rate, upper secondary education, second quintile, adjusted gender parity index (GPIA)",TGO,2014,0,NIL,
CR.3.Q2.GPIA,"Completion rate, upper secondary education, second quintile, adjusted gender parity index (GPIA)",TGO,2017,.4302400052547455,,
CR.3.Q2.M,"Completion rate, upper secondary education, second quintile, male (%)",TGO,2006,1.436050057411194,,
CR.3.Q2.M,"Completion rate, upper secondary education, second quintile, male (%)",TGO,2010,1.37241005897522,,
CR.3.Q2.M,"Completion rate, upper secondary education, second quintile, male (%)",TGO,2014,7.943870067596436,,
CR.3.Q2.M,"Completion rate, upper secondary education, second quintile, male (%)",TGO,2017,10.5390796661377,,
CR.3.Q3,"Completion rate, upper secondary education, middle quintile, both sexes (%)",TGO,2000,0,NIL,
CR.3.Q3,"Completion rate, upper secondary education, middle quintile, both sexes (%)",TGO,2006,2.627439975738525,,
CR.3.Q3,"Completion rate, upper secondary education, middle quintile, both sexes (%)",TGO,2010,5.043869972229004,,
CR.3.Q3,"Completion rate, upper secondary education, middle quintile, both sexes (%)",TGO,2014,1.507979989051819,,
CR.3.Q3,"Completion rate, upper secondary education, middle quintile, both sexes (%)",TGO,2017,17.66929054260254,,
CR.3.Q3.F,"Completion rate, upper secondary education, middle quintile, female (%)",TGO,2006,2.180670022964478,,
CR.3.Q3.F,"Completion rate, upper secondary education, middle quintile, female (%)",TGO,2010,0,NIL,
CR.3.Q3.F,"Completion rate, upper secondary education, middle quintile, female (%)",TGO,2014,0,NIL,
CR.3.Q3.F,"Completion rate, upper secondary education, middle quintile, female (%)",TGO,2017,8.374819755554199,,
CR.3.Q3.F.LPIA,"Completion rate, upper secondary education, middle quintile, female, adjusted location parity index (LPIA)",TGO,2006,0,NIL,
CR.3.Q3.F.LPIA,"Completion rate, upper secondary education, middle quintile, female, adjusted location parity index (LPIA)",TGO,2017,.6555600166320801,,
CR.3.Q3.GPIA,"Completion rate, upper secondary education, middle quintile, adjusted gender parity index (GPIA)",TGO,2006,.7359600067138672,,
CR.3.Q3.GPIA,"Completion rate, upper secondary education, middle quintile, adjusted gender parity index (GPIA)",TGO,2010,0,NIL,
CR.3.Q3.GPIA,"Completion rate, upper secondary education, middle quintile, adjusted gender parity index (GPIA)",TGO,2014,0,NIL,
CR.3.Q3.GPIA,"Completion rate, upper secondary education, middle quintile, adjusted gender parity index (GPIA)",TGO,2017,.2979699969291687,,
CR.3.Q3.LPIA,"Completion rate, upper secondary education, middle quintile, adjusted location parity index (LPIA)",TGO,2006,.2912099957466125,,
CR.3.Q3.LPIA,"Completion rate, upper secondary education, middle quintile, adjusted location parity index (LPIA)",TGO,2010,.1063800007104874,,
CR.3.Q3.LPIA,"Completion rate, upper secondary education, middle quintile, adjusted location parity index (LPIA)",TGO,2017,.5985400080680847,,
CR.3.Q3.M,"Completion rate, upper secondary education, middle quintile, male (%)",TGO,2006,2.96301007270813,,
CR.3.Q3.M,"Completion rate, upper secondary education, middle quintile, male (%)",TGO,2010,10.10558032989502,,
CR.3.Q3.M,"Completion rate, upper secondary education, middle quintile, male (%)",TGO,2014,2.951620101928711,,
CR.3.Q3.M,"Completion rate, upper secondary education, middle quintile, male (%)",TGO,2017,28.10629081726074,,
CR.3.Q3.M.LPIA,"Completion rate, upper secondary education, middle quintile, male, adjusted location parity index (LPIA)",TGO,2006,.7398399710655212,,
CR.3.Q3.M.LPIA,"Completion rate, upper secondary education, middle quintile, male, adjusted location parity index (LPIA)",TGO,2010,.1274500042200089,,
CR.3.Q3.M.LPIA,"Completion rate, upper secondary education, middle quintile, male, adjusted location parity index (LPIA)",TGO,2017,.5917500257492065,,
CR.3.Q4,"Completion rate, upper secondary education, fourth quintile, both sexes (%)",TGO,2000,0,NIL,
CR.3.Q4,"Completion rate, upper secondary education, fourth quintile, both sexes (%)",TGO,2006,10.32754993438721,,
CR.3.Q4,"Completion rate, upper secondary education, fourth quintile, both sexes (%)",TGO,2010,10.8715295791626,,
CR.3.Q4,"Completion rate, upper secondary education, fourth quintile, both sexes (%)",TGO,2014,16.27695083618164,,
CR.3.Q4,"Completion rate, upper secondary education, fourth quintile, both sexes (%)",TGO,2017,26.35510063171387,,
CR.3.Q4.F,"Completion rate, upper secondary education, fourth quintile, female (%)",TGO,2006,5.142469882965088,,
CR.3.Q4.F,"Completion rate, upper secondary education, fourth quintile, female (%)",TGO,2010,6.57459020614624,,
CR.3.Q4.F,"Completion rate, upper secondary education, fourth quintile, female (%)",TGO,2014,9.298020362854004,,
CR.3.Q4.F,"Completion rate, upper secondary education, fourth quintile, female (%)",TGO,2017,10.73470973968506,,
CR.3.Q4.F.LPIA,"Completion rate, upper secondary education, fourth quintile, female, adjusted location parity index (LPIA)",TGO,2006,.6034299731254578,,
CR.3.Q4.F.LPIA,"Completion rate, upper secondary education, fourth quintile, female, adjusted location parity index (LPIA)",TGO,2010,1.015640020370483,,
CR.3.Q4.F.LPIA,"Completion rate, upper secondary education, fourth quintile, female, adjusted location parity index (LPIA)",TGO,2014,.7859899997711182,,
CR.3.Q4.F.LPIA,"Completion rate, upper secondary education, fourth quintile, female, adjusted location parity index (LPIA)",TGO,2017,.2870999872684479,,
CR.3.Q4.GPIA,"Completion rate, upper secondary education, fourth quintile, adjusted gender parity index (GPIA)",TGO,2006,.3401800096035004,,
CR.3.Q4.GPIA,"Completion rate, upper secondary education, fourth quintile, adjusted gender parity index (GPIA)",TGO,2010,.4342699944972992,,
CR.3.Q4.GPIA,"Completion rate, upper secondary education, fourth quintile, adjusted gender parity index (GPIA)",TGO,2014,.3724400103092194,,
CR.3.Q4.GPIA,"Completion rate, upper secondary education, fourth quintile, adjusted gender parity index (GPIA)",TGO,2017,.256630003452301,,
CR.3.Q4.LPIA,"Completion rate, upper secondary education, fourth quintile, adjusted location parity index (LPIA)",TGO,2006,.2339600026607513,,
CR.3.Q4.LPIA,"Completion rate, upper secondary education, fourth quintile, adjusted location parity index (LPIA)",TGO,2010,.5747299790382385,,
CR.3.Q4.LPIA,"Completion rate, upper secondary education, fourth quintile, adjusted location parity index (LPIA)",TGO,2014,1.049839973449707,,
CR.3.Q4.LPIA,"Completion rate, upper secondary education, fourth quintile, adjusted location parity index (LPIA)",TGO,2017,.9378899931907654,,
CR.3.Q4.M,"Completion rate, upper secondary education, fourth quintile, male (%)",TGO,2006,15.11707973480225,,
CR.3.Q4.M,"Completion rate, upper secondary education, fourth quintile, male (%)",TGO,2010,15.1392297744751,,
CR.3.Q4.M,"Completion rate, upper secondary education, fourth quintile, male (%)",TGO,2014,24.96492958068848,,
CR.3.Q4.M,"Completion rate, upper secondary education, fourth quintile, male (%)",TGO,2017,41.82981109619141,,
CR.3.Q4.M.LPIA,"Completion rate, upper secondary education, fourth quintile, male, adjusted location parity index (LPIA)",TGO,2006,.131970003247261,,
CR.3.Q4.M.LPIA,"Completion rate, upper secondary education, fourth quintile, male, adjusted location parity index (LPIA)",TGO,2010,.4356800019741058,,
CR.3.Q4.M.LPIA,"Completion rate, upper secondary education, fourth quintile, male, adjusted location parity index (LPIA)",TGO,2014,1.204759955406189,,
CR.3.Q4.M.LPIA,"Completion rate, upper secondary education, fourth quintile, male, adjusted location parity index (LPIA)",TGO,2017,1.27715003490448,,
CR.3.Q5,"Completion rate, upper secondary education, richest quintile, both sexes (%)",TGO,2000,2.44,,
CR.3.Q5,"Completion rate, upper secondary education, richest quintile, both sexes (%)",TGO,2006,19.29805946350098,,
CR.3.Q5,"Completion rate, upper secondary education, richest quintile, both sexes (%)",TGO,2010,19.30014038085938,,
CR.3.Q5,"Completion rate, upper secondary education, richest quintile, both sexes (%)",TGO,2014,31.04685020446777,,
CR.3.Q5,"Completion rate, upper secondary education, richest quintile, both sexes (%)",TGO,2017,36.7064208984375,,
CR.3.Q5.F,"Completion rate, upper secondary education, richest quintile, female (%)",TGO,2006,15.09321022033691,,
CR.3.Q5.F,"Completion rate, upper secondary education, richest quintile, female (%)",TGO,2010,17.61790084838867,,
CR.3.Q5.F,"Completion rate, upper secondary education, richest quintile, female (%)",TGO,2014,23.38615036010742,,
CR.3.Q5.F,"Completion rate, upper secondary education, richest quintile, female (%)",TGO,2017,25.93633079528809,,
CR.3.Q5.GPIA,"Completion rate, upper secondary education, richest quintile, adjusted gender parity index (GPIA)",TGO,2006,.6335399746894836,,
CR.3.Q5.GPIA,"Completion rate, upper secondary education, richest quintile, adjusted gender parity index (GPIA)",TGO,2010,.8227599859237671,,
CR.3.Q5.GPIA,"Completion rate, upper secondary education, richest quintile, adjusted gender parity index (GPIA)",TGO,2014,.5943700075149536,,
CR.3.Q5.GPIA,"Completion rate, upper secondary education, richest quintile, adjusted gender parity index (GPIA)",TGO,2017,.550849974155426,,
CR.3.Q5.LPIA,"Completion rate, upper secondary education, richest quintile, adjusted location parity index (LPIA)",TGO,2017,.7250499725341797,,
CR.3.Q5.M,"Completion rate, upper secondary education, richest quintile, male (%)",TGO,2006,23.8236198425293,,
CR.3.Q5.M,"Completion rate, upper secondary education, richest quintile, male (%)",TGO,2010,21.41316986083984,,
CR.3.Q5.M,"Completion rate, upper secondary education, richest quintile, male (%)",TGO,2014,39.34624862670898,,
CR.3.Q5.M,"Completion rate, upper secondary education, richest quintile, male (%)",TGO,2017,47.08435821533203,,
CR.3.RUR,"Completion rate, upper secondary education, rural, both sexes (%)",TGO,2000,0,NIL,
CR.3.RUR,"Completion rate, upper secondary education, rural, both sexes (%)",TGO,2006,1.916339993476868,,
CR.3.RUR,"Completion rate, upper secondary education, rural, both sexes (%)",TGO,2010,2.274630069732666,,
CR.3.RUR,"Completion rate, upper secondary education, rural, both sexes (%)",TGO,2014,3.425820112228394,,
CR.3.RUR,"Completion rate, upper secondary education, rural, both sexes (%)",TGO,2017,9.260199546813965,,
CR.3.RUR,"Completion rate, upper secondary education, rural, both sexes (%)",TGO,2022,11.11250019073486,,
CR.3.RUR.F,"Completion rate, upper secondary education, rural, female (%)",TGO,2006,.4339199960231781,,
CR.3.RUR.F,"Completion rate, upper secondary education, rural, female (%)",TGO,2010,1.222339987754822,,
CR.3.RUR.F,"Completion rate, upper secondary education, rural, female (%)",TGO,2014,.8528400063514709,,
CR.3.RUR.F,"Completion rate, upper secondary education, rural, female (%)",TGO,2017,4.362339973449707,,
CR.3.RUR.F,"Completion rate, upper secondary education, rural, female (%)",TGO,2022,7.311669826507568,,
CR.3.RUR.GPIA,"Completion rate, upper secondary education, rural, adjusted gender parity index (GPIA)",TGO,2006,.1412999927997589,,
CR.3.RUR.GPIA,"Completion rate, upper secondary education, rural, adjusted gender parity index (GPIA)",TGO,2010,.3454999923706055,,
CR.3.RUR.GPIA,"Completion rate, upper secondary education, rural, adjusted gender parity index (GPIA)",TGO,2014,.1345700025558472,,
CR.3.RUR.GPIA,"Completion rate, upper secondary education, rural, adjusted gender parity index (GPIA)",TGO,2017,.2852999866008759,,
CR.3.RUR.GPIA,"Completion rate, upper secondary education, rural, adjusted gender parity index (GPIA)",TGO,2022,.4467499852180481,,
CR.3.RUR.M,"Completion rate, upper secondary education, rural, male (%)",TGO,2006,3.070899963378906,,
CR.3.RUR.M,"Completion rate, upper secondary education, rural, male (%)",TGO,2010,3.537930011749268,,
CR.3.RUR.M,"Completion rate, upper secondary education, rural, male (%)",TGO,2014,6.337649822235107,,
CR.3.RUR.M,"Completion rate, upper secondary education, rural, male (%)",TGO,2017,15.2905797958374,,
CR.3.RUR.M,"Completion rate, upper secondary education, rural, male (%)",TGO,2022,16.36627960205078,,
CR.3.RUR.Q1,"Completion rate, upper secondary education, rural, poorest quintile, both sexes (%)",TGO,2006,1.739979982376099,,
CR.3.RUR.Q1,"Completion rate, upper secondary education, rural, poorest quintile, both sexes (%)",TGO,2010,.6173400282859802,,
CR.3.RUR.Q1,"Completion rate, upper secondary education, rural, poorest quintile, both sexes (%)",TGO,2014,.9124500155448914,,
CR.3.RUR.Q1,"Completion rate, upper secondary education, rural, poorest quintile, both sexes (%)",TGO,2017,.5956299901008606,,
CR.3.RUR.Q1.F,"Completion rate, upper secondary education, rural, poorest quintile, female (%)",TGO,2006,0,NIL,
CR.3.RUR.Q1.F,"Completion rate, upper secondary education, rural, poorest quintile, female (%)",TGO,2010,0,NIL,
CR.3.RUR.Q1.F,"Completion rate, upper secondary education, rural, poorest quintile, female (%)",TGO,2014,0,NIL,
CR.3.RUR.Q1.GPIA,"Completion rate, upper secondary education, rural, poorest quintile, adjusted gender parity index (GPIA)",TGO,2006,0,NIL,
CR.3.RUR.Q1.GPIA,"Completion rate, upper secondary education, rural, poorest quintile, adjusted gender parity index (GPIA)",TGO,2010,0,NIL,
CR.3.RUR.Q1.GPIA,"Completion rate, upper secondary education, rural, poorest quintile, adjusted gender parity index (GPIA)",TGO,2014,0,NIL,
CR.3.RUR.Q1.M,"Completion rate, upper secondary education, rural, poorest quintile, male (%)",TGO,2006,3.016109943389893,,
CR.3.RUR.Q1.M,"Completion rate, upper secondary education, rural, poorest quintile, male (%)",TGO,2010,1.375910043716431,,
CR.3.RUR.Q1.M,"Completion rate, upper secondary education, rural, poorest quintile, male (%)",TGO,2014,1.78560996055603,,
CR.3.RUR.Q1.M,"Completion rate, upper secondary education, rural, poorest quintile, male (%)",TGO,2017,1.244060039520264,,
CR.3.RUR.Q2,"Completion rate, upper secondary education, rural, second quintile, both sexes (%)",TGO,2006,.8301200270652771,,
CR.3.RUR.Q2,"Completion rate, upper secondary education, rural, second quintile, both sexes (%)",TGO,2010,1.01121997833252,,
CR.3.RUR.Q2,"Completion rate, upper secondary education, rural, second quintile, both sexes (%)",TGO,2014,3.526050090789795,,
CR.3.RUR.Q2,"Completion rate, upper secondary education, rural, second quintile, both sexes (%)",TGO,2017,6.153069972991943,,
CR.3.RUR.Q2.F,"Completion rate, upper secondary education, rural, second quintile, female (%)",TGO,2006,0,NIL,
CR.3.RUR.Q2.F,"Completion rate, upper secondary education, rural, second quintile, female (%)",TGO,2010,.6759600043296814,,
CR.3.RUR.Q2.F,"Completion rate, upper secondary education, rural, second quintile, female (%)",TGO,2014,0,NIL,
CR.3.RUR.Q2.F,"Completion rate, upper secondary education, rural, second quintile, female (%)",TGO,2017,4.534319877624512,,
CR.3.RUR.Q2.GPIA,"Completion rate, upper secondary education, rural, second quintile, adjusted gender parity index (GPIA)",TGO,2006,0,NIL,
CR.3.RUR.Q2.GPIA,"Completion rate, upper secondary education, rural, second quintile, adjusted gender parity index (GPIA)",TGO,2010,.4850699901580811,,
CR.3.RUR.Q2.GPIA,"Completion rate, upper secondary education, rural, second quintile, adjusted gender parity index (GPIA)",TGO,2014,0,NIL,
CR.3.RUR.Q2.GPIA,"Completion rate, upper secondary education, rural, second quintile, adjusted gender parity index (GPIA)",TGO,2017,.5319300293922424,,
CR.3.RUR.Q2.M,"Completion rate, upper secondary education, rural, second quintile, male (%)",TGO,2006,1.541200041770935,,
CR.3.RUR.Q2.M,"Completion rate, upper secondary education, rural, second quintile, male (%)",TGO,2010,1.393540024757385,,
CR.3.RUR.Q2.M,"Completion rate, upper secondary education, rural, second quintile, male (%)",TGO,2014,8.183699607849121,,
CR.3.RUR.Q2.M,"Completion rate, upper secondary education, rural, second quintile, male (%)",TGO,2017,8.524259567260742,,
CR.3.RUR.Q3,"Completion rate, upper secondary education, rural, middle quintile, both sexes (%)",TGO,2006,1.571200013160706,,
CR.3.RUR.Q3,"Completion rate, upper secondary education, rural, middle quintile, both sexes (%)",TGO,2010,1.803230047225952,,
CR.3.RUR.Q3,"Completion rate, upper secondary education, rural, middle quintile, both sexes (%)",TGO,2014,1.322250008583069,,
CR.3.RUR.Q3,"Completion rate, upper secondary education, rural, middle quintile, both sexes (%)",TGO,2017,14.14589977264404,,
CR.3.RUR.Q3.F,"Completion rate, upper secondary education, rural, middle quintile, female (%)",TGO,2006,0,NIL,
CR.3.RUR.Q3.F,"Completion rate, upper secondary education, rural, middle quintile, female (%)",TGO,2010,0,NIL,
CR.3.RUR.Q3.F,"Completion rate, upper secondary education, rural, middle quintile, female (%)",TGO,2014,0,NIL,
CR.3.RUR.Q3.F,"Completion rate, upper secondary education, rural, middle quintile, female (%)",TGO,2017,7.025020122528076,,
CR.3.RUR.Q3.GPIA,"Completion rate, upper secondary education, rural, middle quintile, adjusted gender parity index (GPIA)",TGO,2006,0,NIL,
CR.3.RUR.Q3.GPIA,"Completion rate, upper secondary education, rural, middle quintile, adjusted gender parity index (GPIA)",TGO,2010,0,NIL,
CR.3.RUR.Q3.GPIA,"Completion rate, upper secondary education, rural, middle quintile, adjusted gender parity index (GPIA)",TGO,2014,0,NIL,
CR.3.RUR.Q3.GPIA,"Completion rate, upper secondary education, rural, middle quintile, adjusted gender parity index (GPIA)",TGO,2017,.3150700032711029,,
CR.3.RUR.Q3.M,"Completion rate, upper secondary education, rural, middle quintile, male (%)",TGO,2006,2.710239887237549,,
CR.3.RUR.Q3.M,"Completion rate, upper secondary education, rural, middle quintile, male (%)",TGO,2010,3.765929937362671,,
CR.3.RUR.Q3.M,"Completion rate, upper secondary education, rural, middle quintile, male (%)",TGO,2014,2.632560014724731,,
CR.3.RUR.Q3.M,"Completion rate, upper secondary education, rural, middle quintile, male (%)",TGO,2017,22.29641914367676,,
CR.3.RUR.Q4,"Completion rate, upper secondary education, rural, fourth quintile, both sexes (%)",TGO,2006,2.923850059509277,,
CR.3.RUR.Q4,"Completion rate, upper secondary education, rural, fourth quintile, both sexes (%)",TGO,2010,6.973589897155762,,
CR.3.RUR.Q4,"Completion rate, upper secondary education, rural, fourth quintile, both sexes (%)",TGO,2014,16.96257019042969,,
CR.3.RUR.Q4,"Completion rate, upper secondary education, rural, fourth quintile, both sexes (%)",TGO,2017,24.99777984619141,,
CR.3.RUR.Q4.F,"Completion rate, upper secondary education, rural, fourth quintile, female (%)",TGO,2006,3.404819965362549,,
CR.3.RUR.Q4.F,"Completion rate, upper secondary education, rural, fourth quintile, female (%)",TGO,2010,6.648530006408691,,
CR.3.RUR.Q4.F,"Completion rate, upper secondary education, rural, fourth quintile, female (%)",TGO,2014,7.633009910583496,,
CR.3.RUR.Q4.F,"Completion rate, upper secondary education, rural, fourth quintile, female (%)",TGO,2017,3.626290082931519,,
